Cenário Projeção;natureza;ICAO;Sentido;Ano;Passageiros
Transformador;Doméstico;SBGM;Total;2037;12936,0
Transformador;Doméstico;SBGM;Total;2038;13024,0
Transformador;Doméstico;SBGM;Total;2039;13118,0
Transformador;Doméstico;SBGM;Total;2040;13232,0
Transformador;Doméstico;SBGM;Total;2041;13362,0
Transformador;Doméstico;SBGM;Total;2042;13500,0
Transformador;Doméstico;SBGM;Total;2043;13656,0
Transformador;Doméstico;SBGM;Total;2044;13824,0
Transformador;Doméstico;SBGM;Total;2045;14002,0
Transformador;Doméstico;SBGM;Total;2046;14192,0
Transformador;Doméstico;SBGM;Total;2047;14390,0
Transformador;Doméstico;SBGM;Total;2048;14600,0
Transformador;Doméstico;SBGM;Total;2049;14818,0
Transformador;Doméstico;SBGM;Total;2050;15046,0
Transformador;Doméstico;SBGM;Total;2051;15288,0
Transformador;Doméstico;SBGM;Total;2052;15542,0
Transformador;Doméstico;SBGM;Total;2053;15806,0
Transformador;Doméstico;SBGM;Total;2054;16076,0
Transformador;Doméstico;SBGO;Total;2025;3661933,1689999998
Transformador;Doméstico;SBGO;Total;2026;3721276,3365
Transformador;Doméstico;SBGO;Total;2027;3815467,4154
Transformador;Doméstico;SBGO;Total;2028;4018145,3326
Transformador;Doméstico;SBGO;Total;2029;4153471,1617
Transformador;Doméstico;SBGO;Total;2030;4267972,9623
Transformador;Doméstico;SBGO;Total;2031;4375267,727
Transformador;Doméstico;SBGO;Total;2032;4480467,2223
Transformador;Doméstico;SBGO;Total;2033;4585581,1269
Transformador;Doméstico;SBGO;Total;2034;4691827,7303
Transformador;Doméstico;SBGO;Total;2035;4930128,0955
Transformador;Doméstico;SBGO;Total;2036;5083298,4728
Transformador;Doméstico;SBGO;Total;2037;5212524,4541
Transformador;Doméstico;SBGO;Total;2038;5336985,7505
Transformador;Doméstico;SBGO;Total;2039;5462244,3875
Transformador;Doméstico;SBGO;Total;2040;5590392,6984
Transformador;Doméstico;SBGO;Total;2041;5721878,4058
Transformador;Doméstico;SBGO;Total;2042;5857255,4344
Transformador;Doméstico;SBGO;Total;2043;5996409,4
Transformador;Doméstico;SBGO;Total;2044;6139584,0768
Transformador;Doméstico;SBGO;Total;2045;6286695,0378
Transformador;Doméstico;SBGO;Total;2046;6437936,3465
Transformador;Doméstico;SBGO;Total;2047;6593047,4621
Transformador;Doméstico;SBGO;Total;2048;6752551,654
Transformador;Doméstico;SBGO;Total;2049;6916171,0767
Transformador;Doméstico;SBGO;Total;2050;7084178,7251
Transformador;Doméstico;SBGO;Total;2051;7260005,3847
Transformador;Doméstico;SBGO;Total;2052;7442063,5391
Transformador;Doméstico;SBGO;Total;2053;7629418,6002
Transformador;Doméstico;SBGO;Total;2054;7821820,9743
Transformador;Doméstico;SBGR;Total;2025;29275589,869999997
Transformador;Doméstico;SBGR;Total;2026;29261853,314
Transformador;Doméstico;SBGR;Total;2027;29341397,844
Transformador;Doméstico;SBGR;Total;2028;30622438,85
Transformador;Doméstico;SBGR;Total;2029;31540722,25
Transformador;Doméstico;SBGR;Total;2030;32362612,895999998
Transformador;Doméstico;SBGR;Total;2031;33157294,645999998
Transformador;Doméstico;SBGR;Total;2032;33942872,638
Transformador;Doméstico;SBGR;Total;2033;34733815,738
Transformador;Doméstico;SBGR;Total;2034;35533038,93
Transformador;Doméstico;SBGR;Total;2035;37345405,409
Transformador;Doméstico;SBGR;Total;2036;38507721,41
Transformador;Doméstico;SBGR;Total;2037;39494180,87
Transformador;Doméstico;SBGR;Total;2038;40446284,79
Transformador;Doméstico;SBGR;Total;2039;41413174,980000004
Transformador;Doméstico;SBGR;Total;2040;42405388,15
Transformador;Doméstico;SBGR;Total;2041;43432388,980000004
Transformador;Doméstico;SBGR;Total;2042;44492764,230000004
Transformador;Doméstico;SBGR;Total;2043;45591245,67
Transformador;Doméstico;SBGR;Total;2044;46723558,730000004
Transformador;Doméstico;SBGR;Total;2045;47894653,24
Transformador;Doméstico;SBGR;Total;2046;49100702,13
Transformador;Doméstico;SBGR;Total;2047;50344599,36
Transformador;Doméstico;SBGR;Total;2048;51623035,53
Transformador;Doméstico;SBGR;Total;2049;52939814,89
Transformador;Doméstico;SBGR;Total;2050;54290058,75
Transformador;Doméstico;SBGR;Total;2051;55706271,29
Transformador;Doméstico;SBGR;Total;2052;57172665,13
Transformador;Doméstico;SBGR;Total;2053;58682014,33
Transformador;Doméstico;SBGR;Total;2054;60232229,95
Transformador;Doméstico;SBGV;Total;2025;104454,152687
Transformador;Doméstico;SBGV;Total;2026;114519,2703892
Transformador;Doméstico;SBGV;Total;2027;122673,5899646
Transformador;Doméstico;SBGV;Total;2028;132940,9678711
Transformador;Doméstico;SBGV;Total;2029;140271,7269909
Transformador;Doméstico;SBGV;Total;2030;146486,6127917
Transformador;Doméstico;SBGV;Total;2031;152257,1373412
Transformador;Doméstico;SBGV;Total;2032;157881,1777424
Transformador;Doméstico;SBGV;Total;2033;163513,500076
Transformador;Doméstico;SBGV;Total;2034;169256,486709
Transformador;Doméstico;SBGV;Total;2035;179945,183545
Transformador;Doméstico;SBGV;Total;2036;187689,479565
Transformador;Doméstico;SBGV;Total;2037;194702,568103
Transformador;Doméstico;SBGV;Total;2038;201676,344801
Transformador;Doméstico;SBGV;Total;2039;208840,570261
Transformador;Doméstico;SBGV;Total;2040;216265,793165
Transformador;Doméstico;SBGV;Total;2041;223978,182247
Transformador;Doméstico;SBGV;Total;2042;232019,833929
Transformador;Doméstico;SBGV;Total;2043;240376,754787
Transformador;Doméstico;SBGV;Total;2044;249072,967766
Transformador;Doméstico;SBGV;Total;2045;258112,517345
Transformador;Doméstico;SBGV;Total;2046;267409,43156
Transformador;Doméstico;SBGV;Total;2047;277033,732066
Transformador;Doméstico;SBGV;Total;2048;287057,517869
Transformador;Doméstico;SBGV;Total;2049;297454,8208
Transformador;Doméstico;SBGV;Total;2050;308269,686202
Transformador;Doméstico;SBGV;Total;2051;319663,288051
Transformador;Doméstico;SBGV;Total;2052;331589,11743
Transformador;Doméstico;SBGV;Total;2053;344014,908303
Transformador;Doméstico;SBGV;Total;2054;356950,591152
Transformador;Doméstico;SBHT;Total;2025;92431,6938062
Transformador;Doméstico;SBHT;Total;2026;94936,8217259
Transformador;Doméstico;SBHT;Total;2027;98146,9045479
Transformador;Doméstico;SBHT;Total;2028;104674,1698593
Transformador;Doméstico;SBHT;Total;2029;108829,0892926
Transformador;Doméstico;SBHT;Total;2030;112548,5749728
Transformador;Doméstico;SBHT;Total;2031;115560,6240887
Transformador;Doméstico;SBHT;Total;2032;118812,5723821
Transformador;Doméstico;SBHT;Total;2033;121594,912257
Transformador;Doméstico;SBHT;Total;2034;124753,8518573
Transformador;Doméstico;SBHT;Total;2035;131150,4865992
Transformador;Doméstico;SBHT;Total;2036;135573,4810077
Transformador;Doméstico;SBHT;Total;2037;138858,055449
Transformador;Doméstico;SBHT;Total;2038;142421,3724032
Transformador;Doméstico;SBHT;Total;2039;145542,952499
Transformador;Doméstico;SBHT;Total;2040;149211,260891
Transformador;Doméstico;SBHT;Total;2041;152510,452636
Transformador;Doméstico;SBHT;Total;2042;156350,61418
Transformador;Doméstico;SBHT;Total;2043;159773,76363
Transformador;Doméstico;SBHT;Total;2044;163761,927567
Transformador;Doméstico;SBHT;Total;2045;167331,143565
Transformador;Doméstico;SBHT;Total;2046;171219,435508
Transformador;Doméstico;SBHT;Total;2047;174672,816252
Transformador;Doméstico;SBHT;Total;2048;178703,353687
Transformador;Doméstico;SBHT;Total;2049;182289,061909
Transformador;Doméstico;SBHT;Total;2050;186519,967128
Transformador;Doméstico;SBHT;Total;2051;190354,842926
Transformador;Doméstico;SBHT;Total;2052;194309,325436
Transformador;Doméstico;SBHT;Total;2053;198351,224437
Transformador;Doméstico;SBHT;Total;2054;202482,488006
Transformador;Doméstico;SBIC;Total;2025;54840,0
Transformador;Doméstico;SBIC;Total;2026;56756,0
Transformador;Doméstico;SBIC;Total;2027;58610,0
Transformador;Doméstico;SBIC;Total;2028;62030,0
Transformador;Doméstico;SBIC;Total;2029;64416,0
Transformador;Doméstico;SBIC;Total;2030;66532,0
Transformador;Doméstico;SBIC;Total;2031;68530,0
Transformador;Doméstico;SBIC;Total;2032;70552,0
Transformador;Doméstico;SBIC;Total;2033;72554,0
Transformador;Doméstico;SBIC;Total;2034;74632,0
Transformador;Doméstico;SBIC;Total;2035;78850,0
Transformador;Doméstico;SBIC;Total;2036;81800,0
Transformador;Doméstico;SBIC;Total;2037;84330,0
Transformador;Doméstico;SBIC;Total;2038;86834,0
Transformador;Doméstico;SBIC;Total;2039;89318,0
Transformador;Doméstico;SBIC;Total;2040;91958,0
Transformador;Doméstico;SBIC;Total;2041;94658,0
Transformador;Doméstico;SBIC;Total;2042;97488,0
Transformador;Doméstico;SBIC;Total;2043;100392,0
Transformador;Doméstico;SBIC;Total;2044;103412,0
Transformador;Doméstico;SBIC;Total;2045;106556,0
Transformador;Doméstico;SBIC;Total;2046;109466,0
Transformador;Doméstico;SBIC;Total;2047;112478,0
Transformador;Doméstico;SBIC;Total;2048;115654,0
Transformador;Doméstico;SBIC;Total;2049;118860,0
Transformador;Doméstico;SBIC;Total;2050;122218,0
Transformador;Doméstico;SBIC;Total;2051;125704,0
Transformador;Doméstico;SBIC;Total;2052;129332,0
Transformador;Doméstico;SBIC;Total;2053;133092,0
Transformador;Doméstico;SBIC;Total;2054;136974,0
Transformador;Doméstico;SBIH;Total;2025;27274,11948406
Transformador;Doméstico;SBIH;Total;2026;28237,4358768
Transformador;Doméstico;SBIH;Total;2027;29123,8342932
Transformador;Doméstico;SBIH;Total;2028;30885,7632736
Transformador;Doméstico;SBIH;Total;2029;31900,4419938
Transformador;Doméstico;SBIH;Total;2030;32755,8696801
Transformador;Doméstico;SBIH;Total;2031;33388,939865
Transformador;Doméstico;SBIH;Total;2032;34081,9290314
Transformador;Doméstico;SBIH;Total;2033;34630,9471401
Transformador;Doméstico;SBIH;Total;2034;35286,0490643
Transformador;Doméstico;SBIH;Total;2035;36838,2567448
Transformador;Doméstico;SBIH;Total;2036;37819,8926979
Transformador;Doméstico;SBIH;Total;2037;38480,2649471
Transformador;Doméstico;SBIH;Total;2038;39194,3892706
Transformador;Doméstico;SBIH;Total;2039;39784,5738092
Transformador;Doméstico;SBIH;Total;2040;40518,9169227
Transformador;Doméstico;SBIH;Total;2041;41135,4534936
Transformador;Doméstico;SBIH;Total;2042;41892,203883
Transformador;Doméstico;SBIH;Total;2043;42523,173056
Transformador;Doméstico;SBIH;Total;2044;43286,3673248
Transformador;Doméstico;SBIH;Total;2045;43931,7952384
Transformador;Doméstico;SBIH;Total;2046;44659,4620615
Transformador;Doméstico;SBIH;Total;2047;45247,3703162
Transformador;Doméstico;SBIH;Total;2048;45963,5356625
Transformador;Doméstico;SBIH;Total;2049;46547,9611484
Transformador;Doméstico;SBIH;Total;2050;47284,652775
Transformador;Doméstico;SBIH;Total;2051;47923,8028517
Transformador;Doméstico;SBIH;Total;2052;48579,3248609
Transformador;Doméstico;SBIH;Total;2053;49253,1724767
Transformador;Doméstico;SBIH;Total;2054;49939,3327928
Transformador;Doméstico;SBIL;Total;2025;775788,7797449
Transformador;Doméstico;SBIL;Total;2026;782621,45435
Transformador;Doméstico;SBIL;Total;2027;796389,91509
Transformador;Doméstico;SBIL;Total;2028;831621,79598
Transformador;Doméstico;SBIL;Total;2029;852402,30648
Transformador;Doméstico;SBIL;Total;2030;868428,11321
Transformador;Doméstico;SBIL;Total;2031;882719,56112
Transformador;Doméstico;SBIL;Total;2032;896429,25218
Transformador;Doméstico;SBIL;Total;2033;909986,39091
Transformador;Doméstico;SBIL;Total;2034;923646,28761
Transformador;Doméstico;SBIL;Total;2035;963037,49737
Transformador;Doméstico;SBIL;Total;2036;985360,10529
Transformador;Doméstico;SBIL;Total;2037;1002811,40701
Transformador;Doméstico;SBIL;Total;2038;1019161,81373
Transformador;Doméstico;SBIL;Total;2039;1035472,75795
Transformador;Doméstico;SBIL;Total;2040;1052154,43405
Transformador;Doméstico;SBIL;Total;2041;1069267,22139
Transformador;Doméstico;SBIL;Total;2042;1086914,63695
Transformador;Doméstico;SBIL;Total;2043;1105032,97462
Transformador;Doméstico;SBIL;Total;2044;1123654,32995
Transformador;Doméstico;SBIL;Total;2045;1142712,8828
Transformador;Doméstico;SBIL;Total;2046;1163072,7391300001
Transformador;Doméstico;SBIL;Total;2047;1184221,97204
Transformador;Doméstico;SBIL;Total;2048;1206017,50515
Transformador;Doméstico;SBIL;Total;2049;1228295,29998
Transformador;Doméstico;SBIL;Total;2050;1251095,42685
Transformador;Doméstico;SBIL;Total;2051;1274934,30902
Transformador;Doméstico;SBIL;Total;2052;1299552,22314
Transformador;Doméstico;SBIL;Total;2053;1324778,17579
Transformador;Doméstico;SBIL;Total;2054;1350551,36437
Transformador;Doméstico;SBIP;Total;2025;244533,35069
Transformador;Doméstico;SBIP;Total;2026;268951,322319
Transformador;Doméstico;SBIP;Total;2027;286366,585498
Transformador;Doméstico;SBIP;Total;2028;308265,452959
Transformador;Doméstico;SBIP;Total;2029;322940,783143
Transformador;Doméstico;SBIP;Total;2030;334845,510954
Transformador;Doméstico;SBIP;Total;2031;345537,251074
Transformador;Doméstico;SBIP;Total;2032;355777,268238
Transformador;Doméstico;SBIP;Total;2033;365908,268706
Transformador;Doméstico;SBIP;Total;2034;376154,982794
Transformador;Doméstico;SBIP;Total;2035;397250,345071
Transformador;Doméstico;SBIP;Total;2036;411593,865672
Transformador;Doméstico;SBIP;Total;2037;424146,87671
Transformador;Doméstico;SBIP;Total;2038;436468,977401
Transformador;Doméstico;SBIP;Total;2039;449033,642207
Transformador;Doméstico;SBIP;Total;2040;462013,751986
Transformador;Doméstico;SBIP;Total;2041;475442,24713
Transformador;Doméstico;SBIP;Total;2042;489361,62449
Transformador;Doméstico;SBIP;Total;2043;503783,948349
Transformador;Doméstico;SBIP;Total;2044;518717,340412
Transformador;Doméstico;SBIP;Total;2045;534150,038266
Transformador;Doméstico;SBIP;Total;2046;550230,184758
Transformador;Doméstico;SBIP;Total;2047;566785,863322
Transformador;Doméstico;SBIP;Total;2048;583937,581423
Transformador;Doméstico;SBIP;Total;2049;601585,460974
Transformador;Doméstico;SBIP;Total;2050;619841,715863
Transformador;Doméstico;SBIP;Total;2051;638970,585934
Transformador;Doméstico;SBIP;Total;2052;658881,32399
Transformador;Doméstico;SBIP;Total;2053;679498,47935
Transformador;Doméstico;SBIP;Total;2054;700803,67215
Transformador;Doméstico;SBIZ;Total;2025;423094,556036
Transformador;Doméstico;SBIZ;Total;2026;425166,877814
Transformador;Doméstico;SBIZ;Total;2027;432778,596872
Transformador;Doméstico;SBIZ;Total;2028;453174,758713
Transformador;Doméstico;SBIZ;Total;2029;467128,00911
Transformador;Doméstico;SBIZ;Total;2030;478412,393523
Transformador;Doméstico;SBIZ;Total;2031;490291,486463
Transformador;Doméstico;SBIZ;Total;2032;501238,669694
Transformador;Doméstico;SBIZ;Total;2033;513290,136723
Transformador;Doméstico;SBIZ;Total;2034;524872,419795
Transformador;Doméstico;SBIZ;Total;2035;553354,63334
Transformador;Doméstico;SBIZ;Total;2036;571126,19892
Transformador;Doméstico;SBIZ;Total;2037;587635,81319
Transformador;Doméstico;SBIZ;Total;2038;603074,41393
Transformador;Doméstico;SBIZ;Total;2039;620115,58009
Transformador;Doméstico;SBIZ;Total;2040;636739,17597
Transformador;Doméstico;SBIZ;Total;2041;655482,79548
Transformador;Doméstico;SBIZ;Total;2042;673844,7831
Transformador;Doméstico;SBIZ;Total;2043;694337,19302
Transformador;Doméstico;SBIZ;Total;2044;714367,65354
Transformador;Doméstico;SBIZ;Total;2045;736382,23242
Transformador;Doméstico;SBIZ;Total;2046;757196,51287
Transformador;Doméstico;SBIZ;Total;2047;780056,28495
Transformador;Doméstico;SBIZ;Total;2048;802271,67622
Transformador;Doméstico;SBIZ;Total;2049;826484,5857
Transformador;Doméstico;SBIZ;Total;2050;849472,88567
Transformador;Doméstico;SBIZ;Total;2051;875010,87238
Transformador;Doméstico;SBIZ;Total;2052;901238,61334
Transformador;Doméstico;SBIZ;Total;2053;928072,19889
Transformador;Doméstico;SBIZ;Total;2054;955495,10941
Transformador;Doméstico;SBJA;Total;2025;245624,0
Transformador;Doméstico;SBJA;Total;2026;242735,59186819
Transformador;Doméstico;SBJA;Total;2027;249235,49179819
Transformador;Doméstico;SBJA;Total;2028;264031,680386
Transformador;Doméstico;SBJA;Total;2029;275239,12246123
Transformador;Doméstico;SBJA;Total;2030;285312,34545652
Transformador;Doméstico;SBJA;Total;2031;295151,49424768
Transformador;Doméstico;SBJA;Total;2032;305026,61963116
Transformador;Doméstico;SBJA;Total;2033;315005,74366492
Transformador;Doméstico;SBJA;Total;2034;325234,87768456
Transformador;Doméstico;SBJA;Total;2035;345091,43023773
Transformador;Doméstico;SBJA;Total;2036;359045,06534374
Transformador;Doméstico;SBJA;Total;2037;371458,44393927
Transformador;Doméstico;SBJA;Total;2038;383695,77040547
Transformador;Doméstico;SBJA;Total;2039;396111,10783894
Transformador;Doméstico;SBJA;Total;2040;408944,47710062
Transformador;Doméstico;SBJA;Total;2041;422219,88602879
Transformador;Doméstico;SBJA;Total;2042;435927,33936086
Transformador;Doméstico;SBJA;Total;2043;450128,83844589
Transformador;Doméstico;SBJA;Total;2044;464906,3846235
Transformador;Doméstico;SBJA;Total;2045;480143,97952077
Transformador;Doméstico;SBJA;Total;2046;494455,62391844
Transformador;Doméstico;SBJA;Total;2047;509319,31786481
Transformador;Doméstico;SBJA;Total;2048;524719,06402855
Transformador;Doméstico;SBJA;Total;2049;540738,86245123
Transformador;Doméstico;SBJA;Total;2050;557270,7137492
Transformador;Doméstico;SBJA;Total;2051;574676,65683506
Transformador;Doméstico;SBJA;Total;2052;592804,67358295
Transformador;Doméstico;SBJA;Total;2053;611584,75418282
Transformador;Doméstico;SBJA;Total;2054;631012,8958498
Transformador;Doméstico;SBJE;Total;2025;383087,4755414
Transformador;Doméstico;SBJE;Total;2026;397107,2033056
Transformador;Doméstico;SBJE;Total;2027;411118,3880862
Transformador;Doméstico;SBJE;Total;2028;434826,3772664
Transformador;Doméstico;SBJE;Total;2029;450291,233067
Transformador;Doméstico;SBJE;Total;2030;463098,9632818
Transformador;Doméstico;SBJE;Total;2031;474965,1068902
Transformador;Doméstico;SBJE;Total;2032;486535,8604637
Transformador;Doméstico;SBJE;Total;2033;498088,6284705
Transformador;Doméstico;SBJE;Total;2034;509786,2733374
Transformador;Doméstico;SBJE;Total;2035;536189,2532836
Transformador;Doméstico;SBJE;Total;2036;553179,3596892
Transformador;Doméstico;SBJE;Total;2037;567569,4332206
Transformador;Doméstico;SBJE;Total;2038;581487,0231496
Transformador;Doméstico;SBJE;Total;2039;595568,6424022
Transformador;Doméstico;SBJE;Total;2040;610030,4717439
Transformador;Doméstico;SBJE;Total;2041;624936,5865782
Transformador;Doméstico;SBJE;Total;2042;640339,0272138
Transformador;Doméstico;SBJE;Total;2043;656229,806069
Transformador;Doméstico;SBJE;Total;2044;672626,9291381
Transformador;Doméstico;SBJE;Total;2045;689524,4051203
Transformador;Doméstico;SBJE;Total;2046;706934,2345753
Transformador;Doméstico;SBJE;Total;2047;724834,4126724
Transformador;Doméstico;SBJE;Total;2048;743276,9534119
Transformador;Doméstico;SBJE;Total;2049;762225,8538615
