ICAO;cenario;Ano; Carga (kg) 
SWBR;Pessimista;2035;2999,773279
SWBR;Pessimista;2036;3013,47059
SWBR;Pessimista;2037;3027,318808
SWBR;Pessimista;2038;3041,370707
SWBR;Pessimista;2039;3055,67429
SWBR;Pessimista;2040;3070,276692
SWBR;Pessimista;2041;3085,214334
SWBR;Pessimista;2042;3100,519604
SWBR;Pessimista;2043;3116,215054
SWBR;Pessimista;2044;3132,321065
SWBR;Pessimista;2045;3148,850518
SWBR;Pessimista;2046;3165,814862
SWBR;Pessimista;2047;3183,220335
SWBR;Pessimista;2048;3201,072075
SWBR;Pessimista;2049;3219,370359
SWBR;Pessimista;2050;3238,114446
SWBR;Pessimista;2051;3257,298881
SWBR;Pessimista;2052;3276,91683
SWBR;Pessimista;2053;3296,957413
SWBR;Pessimista;2054;3317,408465
SWBR;Transformador;2025;3235,815398
SWBR;Transformador;2026;3029,952579
SWBR;Transformador;2027;2984,283699
SWBR;Transformador;2028;2990,127866
SWBR;Transformador;2029;3016,433776
SWBR;Transformador;2030;3052,066001
SWBR;Transformador;2031;3092,391361
SWBR;Transformador;2032;3135,341084
SWBR;Transformador;2033;3179,960841
SWBR;Transformador;2034;3225,847397
SWBR;Transformador;2035;3272,855937
SWBR;Transformador;2036;3320,982515
SWBR;Transformador;2037;3370,276944
SWBR;Transformador;2038;3420,822924
SWBR;Transformador;2039;3472,705498
SWBR;Transformador;2040;3526,014488
SWBR;Transformador;2041;3580,831446
SWBR;Transformador;2042;3637,236964
SWBR;Transformador;2043;3695,302608
SWBR;Transformador;2044;3755,100075
SWBR;Transformador;2045;3816,693834
SWBR;Transformador;2046;3880,148671
SWBR;Transformador;2047;3945,524352
SWBR;Transformador;2048;4012,880901
SWBR;Transformador;2049;4082,273157
SWBR;Transformador;2050;4153,755856
SWBR;Transformador;2051;4227,378112
SWBR;Transformador;2052;4303,187895
SWBR;Transformador;2053;4381,227851
SWBR;Transformador;2054;4461,53909
SWBR;Observado;2004;2872
SWBR;Observado;2005;1723
SWBR;Observado;2006;2414
SWBR;Observado;2007;7949
SWBR;Observado;2008;2918
SWBR;Observado;2009;9
SWBR;Observado;2010;0
SWBR;Observado;2013;0
SWBR;Observado;2015;0
SWBR;Observado;2017;0
SWBR;Observado;2022;765
SWBR;Observado;2023;6936
SWBR;Observado;2024;2993
SWBR;Tendencial;2024;2993
SWBR;Transformador;2024;2993
SWBR;Pessimista;2024;2993
SWEI;Tendencial;2025;4378,783809
SWEI;Tendencial;2026;3879,801082
SWEI;Tendencial;2027;3670,332749
SWEI;Tendencial;2028;3587,723281
SWEI;Tendencial;2029;3567,737755
SWEI;Tendencial;2030;3581,265639
SWEI;Tendencial;2031;3613,796561
SWEI;Tendencial;2032;3657,714967
SWEI;Tendencial;2033;3708,834207
SWEI;Tendencial;2034;3764,825239
SWEI;Tendencial;2035;3824,339896
SWEI;Tendencial;2036;3886,60407
SWEI;Tendencial;2037;3951,143
SWEI;Tendencial;2038;4017,680543
SWEI;Tendencial;2039;4086,039247
SWEI;Tendencial;2040;4156,122141
SWEI;Tendencial;2041;4227,872092
SWEI;Tendencial;2042;4301,272925
SWEI;Tendencial;2043;4376,325656
SWEI;Tendencial;2044;4453,057472
SWEI;Tendencial;2045;4531,502482
SWEI;Tendencial;2046;4611,710015
SWEI;Tendencial;2047;4693,731085
SWEI;Tendencial;2048;4777,624135
SWEI;Tendencial;2049;4863,442878
SWEI;Tendencial;2050;4951,242927
SWEI;Tendencial;2051;5041,07072
SWEI;Tendencial;2052;5132,970012
SWEI;Tendencial;2053;5226,974016
SWEI;Tendencial;2054;5323,111295
SWEI;Pessimista;2025;4378,783809
SWEI;Pessimista;2026;3859,327127
SWEI;Pessimista;2027;3626,382543
SWEI;Pessimista;2028;3517,976873
SWEI;Pessimista;2029;3470,342316
SWEI;Pessimista;2030;3454,707635
SWEI;Pessimista;2031;3456,80484
SWEI;Pessimista;2032;3469,182112
SWEI;Pessimista;2033;3487,759395
SWEI;Pessimista;2034;3510,270631
SWEI;Pessimista;2035;3535,402329
SWEI;Pessimista;2036;3562,394248
SWEI;Pessimista;2037;3590,773922
SWEI;Pessimista;2038;3620,258026
SWEI;Pessimista;2039;3650,657485
SWEI;Pessimista;2040;3681,85881
SWEI;Pessimista;2041;3713,785965
SWEI;Pessimista;2042;3746,40031
SWEI;Pessimista;2043;3779,678711
SWEI;Pessimista;2044;3813,62081
SWEI;Pessimista;2045;3848,231747
SWEI;Pessimista;2046;3883,529015
SWEI;Pessimista;2047;3919,530595
SWEI;Pessimista;2048;3956,259733
SWEI;Pessimista;2049;3993,734653
SWEI;Pessimista;2050;4031,974192
SWEI;Pessimista;2051;4070,988732
SWEI;Pessimista;2052;4110,785771
SWEI;Pessimista;2053;4151,363729
SWEI;Pessimista;2054;4192,716983
SWEI;Transformador;2025;4378,783809
SWEI;Transformador;2026;3898,069255
SWEI;Transformador;2027;3709,791505
SWEI;Transformador;2028;3650,764071
SWEI;Transformador;2029;3656,389588
SWEI;Transformador;2030;3697,29404
SWEI;Transformador;2031;3758,780928
SWEI;Transformador;2032;3833,113796
SWEI;Transformador;2033;3916,033768
SWEI;Transformador;2034;4005,177885
SWEI;Transformador;2035;4099,18953
SWEI;Transformador;2036;4197,305506
SWEI;Transformador;2037;4299,073165
SWEI;Transformador;2038;4404,248031
SWEI;Transformador;2039;4512,689286
SWEI;Transformador;2040;4624,342162
SWEI;Transformador;2041;4739,19496
SWEI;Transformador;2042;4857,281467
SWEI;Transformador;2043;4978,655413
SWEI;Transformador;2044;5103,401263
SWEI;Transformador;2045;5231,613107
SWEI;Transformador;2046;5363,404508
SWEI;Transformador;2047;5498,893371
SWEI;Transformador;2048;5638,208757
SWEI;Transformador;2049;5781,476866
SWEI;Transformador;2050;5928,828765
SWEI;Transformador;2051;6080,387233
SWEI;Transformador;2052;6236,274251
SWEI;Transformador;2053;6396,601374
SWEI;Transformador;2054;6561,476523
SWEI;Observado;2004;1868
SWEI;Observado;2005;8307
SWEI;Observado;2006;5893
SWEI;Observado;2007;2603
SWEI;Observado;2008;12788
SWEI;Observado;2009;5855
SWEI;Observado;2010;3002
SWEI;Observado;2011;1583
SWEI;Observado;2012;1521
SWEI;Observado;2013;0
SWEI;Observado;2014;16075
SWEI;Observado;2015;8350
SWEI;Observado;2016;0
SWEI;Observado;2017;368
SWEI;Observado;2018;3
SWEI;Observado;2019;135
SWEI;Observado;2020;203
SWEI;Observado;2021;355
SWEI;Observado;2022;456
SWEI;Observado;2023;9181
SWEI;Observado;2024;6018
SWEI;Tendencial;2024;6018
SWEI;Transformador;2024;6018
SWEI;Pessimista;2024;6018
SWKO;Tendencial;2025;30965,36801
SWKO;Tendencial;2026;26337,78625
SWKO;Tendencial;2027;24597,87138
SWKO;Tendencial;2028;23834,32421
SWKO;Tendencial;2029;23489,4214
SWKO;Tendencial;2030;23350,1531
SWKO;Tendencial;2031;23320,4191
SWKO;Tendencial;2032;23352,30706
SWKO;Tendencial;2033;23420,3335
SWKO;Tendencial;2034;23510,48381
SWKO;Tendencial;2035;23614,8169
SWKO;Tendencial;2036;23728,79771
SWKO;Tendencial;2037;23849,75964
SWKO;Tendencial;2038;23976,15117
SWKO;Tendencial;2039;24107,02871
SWKO;Tendencial;2040;24241,8423
SWKO;Tendencial;2041;24380,25514
SWKO;Tendencial;2042;24522,088
SWKO;Tendencial;2043;24667,24049
SWKO;Tendencial;2044;24815,68988
SWKO;Tendencial;2045;24967,44389
SWKO;Tendencial;2046;25122,5509
SWKO;Tendencial;2047;25281,0707
SWKO;Tendencial;2048;25443,08381
SWKO;Tendencial;2049;25608,66707
SWKO;Tendencial;2050;25777,90564
SWKO;Tendencial;2051;25950,87128
SWKO;Tendencial;2052;26127,63435
SWKO;Tendencial;2053;26308,24833
SWKO;Tendencial;2054;26492,76072
SWKO;Pessimista;2025;30965,36801
SWKO;Pessimista;2026;26298,40427
SWKO;Pessimista;2027;24518,56905
SWKO;Pessimista;2028;23711,75433
SWKO;Pessimista;2029;23319,76348
SWKO;Pessimista;2030;23129,79641
SWKO;Pessimista;2031;23046,15625
SWKO;Pessimista;2032;23021,335
SWKO;Pessimista;2033;23030,18843
SWKO;Pessimista;2034;23058,95322
SWKO;Pessimista;2035;23099,86234
SWKO;Pessimista;2036;23148,48857
SWKO;Pessimista;2037;23202,22773
SWKO;Pessimista;2038;23259,5546
SWKO;Pessimista;2039;23319,53059
SWKO;Pessimista;2040;23381,59274
SWKO;Pessimista;2041;23445,38137
SWKO;Pessimista;2042;23510,68426
SWKO;Pessimista;2043;23577,36309
SWKO;Pessimista;2044;23645,34981
SWKO;Pessimista;2045;23714,60367
SWKO;Pessimista;2046;23785,11896
SWKO;Pessimista;2047;23856,89902
SWKO;Pessimista;2048;23929,96372
SWKO;Pessimista;2049;24004,32857
SWKO;Pessimista;2050;24080,01475
SWKO;Pessimista;2051;24157,03116
SWKO;Pessimista;2052;24235,38462
SWKO;Pessimista;2053;24315,06748
SWKO;Pessimista;2054;24396,06691
SWKO;Transformador;2025;30965,36801
SWKO;Transformador;2026;26373,01664
SWKO;Transformador;2027;24669,29038
SWKO;Transformador;2028;23945,47667
SWKO;Transformador;2029;23644,36729
SWKO;Transformador;2030;23552,84886
SWKO;Transformador;2031;23574,53174
SWKO;Transformador;2032;23661,20191
SWKO;Transformador;2033;23787,12455
SWKO;Transformador;2034;23938,10794
SWKO;Transformador;2035;24106,1011
SWKO;Transformador;2036;24286,51844
SWKO;Transformador;2037;24476,68439
SWKO;Transformador;2038;24675,0726
SWKO;Transformador;2039;24880,78553
SWKO;Transformador;2040;25093,33761
SWKO;Transformador;2041;25312,46746
SWKO;Transformador;2042;25538,08277
SWKO;Transformador;2043;25770,17679
SWKO;Transformador;2044;26008,8299
SWKO;Transformador;2045;26254,15824
SWKO;Transformador;2046;26506,32675
SWKO;Transformador;2047;26765,51668
SWKO;Transformador;2048;27031,93706
SWKO;Transformador;2049;27305,79671
SWKO;Transformador;2050;27587,31843
SWKO;Transformador;2051;27876,71341
SWKO;Transformador;2052;28174,19518
SWKO;Transformador;2053;28479,96081
SWKO;Transformador;2054;28794,20359
SWKO;Observado;2004;1182
SWKO;Observado;2005;3232
SWKO;Observado;2006;9679
SWKO;Observado;2007;14548
SWKO;Observado;2008;10111
SWKO;Observado;2009;7996
SWKO;Observado;2010;410733
SWKO;Observado;2011;220
SWKO;Observado;2012;1972
SWKO;Observado;2013;243
SWKO;Observado;2014;1745
SWKO;Observado;2015;5596
SWKO;Observado;2016;30
SWKO;Observado;2017;37
SWKO;Observado;2018;11
SWKO;Observado;2019;161
SWKO;Observado;2020;33634
SWKO;Observado;2021;18004
SWKO;Observado;2022;39988
SWKO;Observado;2023;25424
SWKO;Observado;2024;34018
SWKO;Tendencial;2024;34018
SWKO;Transformador;2024;34018
SWKO;Pessimista;2024;34018
SWKQ;Tendencial;2025;8316,836883
SWKQ;Tendencial;2026;18959,35691
SWKQ;Tendencial;2027;27802,20744
SWKQ;Tendencial;2028;34336,27901
SWKQ;Tendencial;2029;38953,90474
SWKQ;Tendencial;2030;42229,66434
SWKQ;Tendencial;2031;44644,0535
SWKQ;Tendencial;2032;46533,96488
SWKQ;Tendencial;2033;48116,57188
SWKQ;Tendencial;2034;49526,59917
SWKQ;Tendencial;2035;50845,37188
SWKQ;Tendencial;2036;52121,702
SWKQ;Tendencial;2037;53384,28998
SWKQ;Tendencial;2038;54650,17077
SWKQ;Tendencial;2039;55929,03302
SWKQ;Tendencial;2040;57226,4369
SWKQ;Tendencial;2041;58545,21254
SWKQ;Tendencial;2042;59886,74623
SWKQ;Tendencial;2043;61251,37367
SWKQ;Tendencial;2044;62639,0711
SWKQ;Tendencial;2045;64049,50806
SWKQ;Tendencial;2046;65482,4721
SWKQ;Tendencial;2047;66937,84331
SWKQ;Tendencial;2048;68415,83902
SWKQ;Tendencial;2049;69916,89414
SWKQ;Tendencial;2050;71441,81612
SWKQ;Tendencial;2051;72991,59441
SWKQ;Tendencial;2052;74567,47934
SWKQ;Tendencial;2053;76170,79198
SWKQ;Tendencial;2054;77802,95662
SWKQ;Pessimista;2025;8316,836883
SWKQ;Pessimista;2026;18734,784
SWKQ;Pessimista;2027;27217,47978
SWKQ;Pessimista;2028;33298,13876
SWKQ;Pessimista;2029;37409,78029
SWKQ;Pessimista;2030;40152,71017
SWKQ;Pessimista;2031;42020,0838
SWKQ;Pessimista;2032;43353,48948
SWKQ;Pessimista;2033;44370,84607
SWKQ;Pessimista;2034;45205,95425
SWKQ;Pessimista;2035;45938,72967
SWKQ;Pessimista;2036;46616,55448
SWKQ;Pessimista;2037;47266,89596
SWKQ;Pessimista;2038;47905,75077
SWKQ;Pessimista;2039;48541,98591
SWKQ;Pessimista;2040;49180,49186
SWKQ;Pessimista;2041;49823,57943
SWKQ;Pessimista;2042;50472,21107
SWKQ;Pessimista;2043;51126,39806
SWKQ;Pessimista;2044;51785,83517
SWKQ;Pessimista;2045;52449,95938
SWKQ;Pessimista;2046;53118,32113
SWKQ;Pessimista;2047;53790,55916
SWKQ;Pessimista;2048;54466,60154
SWKQ;Pessimista;2049;55146,55557
SWKQ;Pessimista;2050;55830,82789
SWKQ;Pessimista;2051;56519,95741
SWKQ;Pessimista;2052;57214,67339
SWKQ;Pessimista;2053;57915,73512
SWKQ;Pessimista;2054;58623,95614
SWKQ;Transformador;2025;8316,836883
SWKQ;Transformador;2026;19159,33421
SWKQ;Transformador;2027;28325,9245
SWKQ;Transformador;2028;35272,19479
SWKQ;Transformador;2029;40355,68408
SWKQ;Transformador;2030;44128,73834
SWKQ;Transformador;2031;47060,89701
SWKQ;Transformador;2032;49485,09762
SWKQ;Transformador;2033;51618,10133
SWKQ;Transformador;2034;53595,76644
SWKQ;Transformador;2035;55501,04007
SWKQ;Transformador;2036;57384,42065
SWKQ;Transformador;2037;59276,15287
SWKQ;Transformador;2038;61194,66916
SWKQ;Transformador;2039;63150,8809
SWKQ;Transformador;2040;65151,45225
SWKQ;Transformador;2041;67200,19483
SWKQ;Transformador;2042;69299,40325
SWKQ;Transformador;2043;71450,24112
SWKQ;Transformador;2044;73653,4859
SWKQ;Transformador;2045;75909,57401
SWKQ;Transformador;2046;78219,07893
SWKQ;Transformador;2047;80582,68587
SWKQ;Transformador;2048;83001,48225
SWKQ;Transformador;2049;85476,83026
SWKQ;Transformador;2050;88010,56034
SWKQ;Transformador;2051;90604,75904
SWKQ;Transformador;2052;93261,87233
SWKQ;Transformador;2053;95984,48638
SWKQ;Transformador;2054;98775,37136
SWKQ;Observado;2022;303
SWKQ;Observado;2023;7724
SWKQ;Observado;2024;26170
SWKQ;Tendencial;2024;26170
SWKQ;Transformador;2024;26170
SWKQ;Pessimista;2024;26170
SWLB;Tendencial;2025;11162,56899
SWLB;Tendencial;2026;9413,001946
SWLB;Tendencial;2027;8841,86998
SWLB;Tendencial;2028;8562,002569
SWLB;Tendencial;2029;8428,585722
SWLB;Tendencial;2030;8374,393627
SWLB;Tendencial;2031;8365,438923
SWLB;Tendencial;2032;8383,67827
SWLB;Tendencial;2033;8419,143238
SWLB;Tendencial;2034;8466,216264
SWLB;Tendencial;2035;8521,612331
SWLB;Tendencial;2036;8583,375819
SWLB;Tendencial;2037;8650,266917
SWLB;Tendencial;2038;8721,48844
SWLB;Tendencial;2039;8796,480261
SWLB;Tendencial;2040;8874,852994
SWLB;Tendencial;2041;8956,313291
SWLB;Tendencial;2042;9040,652522
SWLB;Tendencial;2043;9127,709748
SWLB;Tendencial;2044;9217,378591
SWLB;Tendencial;2045;9309,580407
SWLB;Tendencial;2046;9404,272431
SWLB;Tendencial;2047;9501,429081
SWLB;Tendencial;2048;9601,047477
SWLB;Tendencial;2049;9703,130837
SWLB;Tendencial;2050;9807,695241
SWLB;Tendencial;2051;9914,754635
SWLB;Tendencial;2052;10024,3276
SWLB;Tendencial;2053;10136,42654
SWLB;Tendencial;2054;10251,06394
SWLB;Pessimista;2025;11162,56899
SWLB;Pessimista;2026;9385,75249
SWLB;Pessimista;2027;8785,535575
SWLB;Pessimista;2028;8474,666202
SWLB;Pessimista;2029;8308,385916
SWLB;Pessimista;2030;8219,646544
SWLB;Pessimista;2031;8174,663956
SWLB;Pessimista;2032;8155,564044
SWLB;Pessimista;2033;8152,499037
SWLB;Pessimista;2034;8159,922499
SWLB;Pessimista;2035;8174,584357
SWLB;Pessimista;2036;8194,536476
SWLB;Pessimista;2037;8218,531792
SWLB;Pessimista;2038;8245,755104
SWLB;Pessimista;2039;8275,624804
SWLB;Pessimista;2040;8307,726475
SWLB;Pessimista;2041;8341,741475
SWLB;Pessimista;2042;8377,433913
SWLB;Pessimista;2043;8414,615656
SWLB;Pessimista;2044;8453,150631
SWLB;Pessimista;2045;8492,930032
SWLB;Pessimista;2046;8533,878256
SWLB;Pessimista;2047;8575,935953
SWLB;Pessimista;2048;8619,064044
SWLB;Pessimista;2049;8663,229204
SWLB;Pessimista;2050;8708,409211
SWLB;Pessimista;2051;8754,580312
SWLB;Pessimista;2052;8801,722754
SWLB;Pessimista;2053;8849,811976
SWLB;Pessimista;2054;8898,823777
SWLB;Transformador;2025;11162,56899
SWLB;Transformador;2026;9437,329428
SWLB;Transformador;2027;8892,485569
SWLB;Transformador;2028;8641,011045
SWLB;Transformador;2029;8538,097458
SWLB;Transformador;2030;8516,404177
SWLB;Transformador;2031;8541,797629
SWLB;Transformador;2032;8596,113213
SWLB;Transformador;2033;8669,301922
SWLB;Transformador;2034;8755,709248
SWLB;Transformador;2035;8852,046083
SWLB;Transformador;2036;8956,378541
SWLB;Transformador;2037;9067,50308
SWLB;Transformador;2038;9184,669965
SWLB;Transformador;2039;9307,370957
SWLB;Transformador;2040;9435,273164
SWLB;Transformador;2041;9568,141226
SWLB;Transformador;2042;9705,827695
SWLB;Transformador;2043;9848,234056
SWLB;Transformador;2044;9995,320192
SWLB;Transformador;2045;10147,07561
SWLB;Transformador;2046;10303,52988
SWLB;Transformador;2047;10464,73227
SWLB;Transformador;2048;10630,75887
SWLB;Transformador;2049;10801,69392
SWLB;Transformador;2050;10977,63814
SWLB;Transformador;2051;11158,69126
SWLB;Transformador;2052;11344,96016
SWLB;Transformador;2053;11536,54595
SWLB;Transformador;2054;11733,55136
SWLB;Observado;2004;6060
SWLB;Observado;2005;17793
SWLB;Observado;2006;16692
SWLB;Observado;2007;22444
SWLB;Observado;2008;30245
SWLB;Observado;2009;10140
SWLB;Observado;2010;1088
SWLB;Observado;2011;1540
SWLB;Observado;2012;4458
SWLB;Observado;2013;50
SWLB;Observado;2014;70
SWLB;Observado;2015;147
SWLB;Observado;2016;0
SWLB;Observado;2017;51
SWLB;Observado;2018;38
SWLB;Observado;2019;40
SWLB;Observado;2020;24143
SWLB;Observado;2021;7246
SWLB;Observado;2022;15981
SWLB;Observado;2023;7353
SWLB;Observado;2024;10106
SWLB;Tendencial;2024;10106
SWLB;Transformador;2024;10106
SWLB;Pessimista;2024;10106
SWLC;Tendencial;2025;39708,5887
SWLC;Tendencial;2026;27468,59773
SWLC;Tendencial;2027;21998,86814
SWLC;Tendencial;2028;19526,85828
SWLC;Tendencial;2029;18555,497
SWLC;Tendencial;2030;18391,4809
SWLC;Tendencial;2031;18681,73866
SWLC;Tendencial;2032;19236,35909
SWLC;Tendencial;2033;19949,73653
SWLC;Tendencial;2034;20762,42329
SWLC;Tendencial;2035;21640,54001
SWLC;Tendencial;2036;22565,2116
SWLC;Tendencial;2037;23525,80884
SWLC;Tendencial;2038;24516,6647
SWLC;Tendencial;2039;25534,72983
SWLC;Tendencial;2040;26578,53522
SWLC;Tendencial;2041;27647,22249
SWLC;Tendencial;2042;28740,38455
SWLC;Tendencial;2043;29857,60957
SWLC;Tendencial;2044;30998,54808
SWLC;Tendencial;2045;32162,72626
SWLC;Tendencial;2046;33349,68527
SWLC;Tendencial;2047;34558,85215
SWLC;Tendencial;2048;35789,71728
SWLC;Tendencial;2049;37041,73339
SWLC;Tendencial;2050;38314,46192
SWLC;Tendencial;2051;39607,50476
SWLC;Tendencial;2052;40920,63929
SWLC;Tendencial;2053;42253,74384
SWLC;Tendencial;2054;43606,91517
SWLC;Pessimista;2025;39708,5887
SWLC;Pessimista;2026;27189,32531
SWLC;Pessimista;2027;21416,68395
SWLC;Pessimista;2028;18616,56499
SWLC;Pessimista;2029;17292,17321
SWLC;Pessimista;2030;16752,05128
SWLC;Pessimista;2031;16645,51194
SWLC;Pessimista;2032;16784,89163
SWLC;Pessimista;2033;17066,41338
SWLC;Pessimista;2034;17431,95202
SWLC;Pessimista;2035;17848,50744
SWLC;Pessimista;2036;18297,68799
SWLC;Pessimista;2037;18769,07309
SWLC;Pessimista;2038;19256,98453
SWLC;Pessimista;2039;19758,2275
SWLC;Pessimista;2040;20271,08707
SWLC;Pessimista;2041;20794,42388
SWLC;Pessimista;2042;21327,51755
SWLC;Pessimista;2043;21869,6574
SWLC;Pessimista;2044;22420,20185
SWLC;Pessimista;2045;22978,41743
SWLC;Pessimista;2046;23543,60142
SWLC;Pessimista;2047;24114,97282
SWLC;Pessimista;2048;24691,82404
SWLC;Pessimista;2049;25273,435
SWLC;Pessimista;2050;25859,19426
SWLC;Pessimista;2051;26448,53955
SWLC;Pessimista;2052;27041,06533
SWLC;Pessimista;2053;27636,45714
SWLC;Pessimista;2054;28234,58165
SWLC;Transformador;2025;39708,5887
SWLC;Transformador;2026;27717,91767
SWLC;Transformador;2027;22521,91793
SWLC;Transformador;2028;20350,26318
SWLC;Transformador;2029;19706,31675
SWLC;Transformador;2030;19895,69719
SWLC;Transformador;2031;20563,68149
SWLC;Transformador;2032;21518,75937
SWLC;Transformador;2033;22654,05626
SWLC;Transformador;2034;23909,28592
SWLC;Transformador;2035;25250,12021
SWLC;Transformador;2036;26657,59533
SWLC;Transformador;2037;28121,25081
SWLC;Transformador;2038;29635,80189
SWLC;Transformador;2039;31198,71914
SWLC;Transformador;2040;32809,16257
SWLC;Transformador;2041;34466,95066
SWLC;Transformador;2042;36172,39965
SWLC;Transformador;2043;37925,82172
SWLC;Transformador;2044;39727,59953
SWLC;Transformador;2045;41577,97321
SWLC;Transformador;2046;43477,19568
SWLC;Transformador;2047;45425,3825
SWLC;Transformador;2048;47422,7149
SWLC;Transformador;2049;49469,32277
SWLC;Transformador;2050;51565,45696
SWLC;Transformador;2051;53711,41177
SWLC;Transformador;2052;55907,68942
SWLC;Transformador;2053;58154,91682
SWLC;Transformador;2054;60453,99357
SWLC;Observado;2005;130
SWLC;Observado;2006;0
SWLC;Observado;2007;0
SWLC;Observado;2008;358
SWLC;Observado;2009;815
SWLC;Observado;2010;252
SWLC;Observado;2011;169
SWLC;Observado;2012;147
SWLC;Observado;2013;63
SWLC;Observado;2014;5210
SWLC;Observado;2015;4639
SWLC;Observado;2016;4385
SWLC;Observado;2017;3626
SWLC;Observado;2018;9728
SWLC;Observado;2019;96747
