Cenário Projeção;Natureza;ICAO;Atributo;Valor
Observado;domestico;SBPG;2005;0
Observado;domestico;SBPG;2006;0
Observado;domestico;SBPG;2007;0
Observado;domestico;SBPG;2008;0
Observado;domestico;SBPG;2009;0
Observado;domestico;SBPG;2010;0
Observado;domestico;SBPG;2011;0
Observado;domestico;SBPG;2012;0
Observado;domestico;SBPG;2013;0
Observado;domestico;SBPG;2014;0
Observado;domestico;SBPG;2015;0
Observado;domestico;SBPG;2016;113
Observado;domestico;SBPG;2017;336
Observado;domestico;SBPG;2018;321
Observado;domestico;SBPG;2019;361
Observado;domestico;SBPG;2020;398
Observado;domestico;SBPG;2021;88
Observado;domestico;SBPG;2022;446
Observado;domestico;SBPG;2023;451
Observado;domestico;SBPG;2024;393
Observado;domestico;SNEB;2004;2
Observado;domestico;SNEB;2005;4
Observado;domestico;SNEB;2006;0
Observado;domestico;SNEB;2007;2
Observado;domestico;SNEB;2008;4
Observado;domestico;SNEB;2009;0
Observado;domestico;SNEB;2010;0
Observado;domestico;SNEB;2011;0
Observado;domestico;SNEB;2012;0
Observado;domestico;SNEB;2013;2
Observado;domestico;SNEB;2014;0
Observado;domestico;SNEB;2015;0
Observado;domestico;SNEB;2016;0
Observado;domestico;SNEB;2017;0
Observado;domestico;SNEB;2018;0
Observado;domestico;SNEB;2019;0
Observado;domestico;SNEB;2020;4
Observado;domestico;SNEB;2021;38
Observado;domestico;SNEB;2022;378
Observado;domestico;SNEB;2023;334
Observado;domestico;SNEB;2024;272
Observado;domestico;SNSS;2004;0
Observado;domestico;SNSS;2005;0
Observado;domestico;SNSS;2006;0
Observado;domestico;SNSS;2007;0
Observado;domestico;SNSS;2008;0
Observado;domestico;SNSS;2009;0
Observado;domestico;SNSS;2010;0
Observado;domestico;SNSS;2011;0
Observado;domestico;SNSS;2012;0
Observado;domestico;SNSS;2013;0
Observado;domestico;SNSS;2014;0
Observado;domestico;SNSS;2015;0
Observado;domestico;SNSS;2016;0
Observado;domestico;SNSS;2017;0
Observado;domestico;SNSS;2018;0
Observado;domestico;SNSS;2019;0
Observado;domestico;SNSS;2020;0
Observado;domestico;SNSS;2021;0
Observado;domestico;SNSS;2022;0
Observado;domestico;SNSS;2023;0
Observado;domestico;SNSS;2024;270
Observado;domestico;SBCR;2004;601
Observado;domestico;SBCR;2005;594
Observado;domestico;SBCR;2006;517
Observado;domestico;SBCR;2007;489
Observado;domestico;SBCR;2008;712
Observado;domestico;SBCR;2009;729
Observado;domestico;SBCR;2010;710
Observado;domestico;SBCR;2011;714
Observado;domestico;SBCR;2012;714
Observado;domestico;SBCR;2013;622
Observado;domestico;SBCR;2014;612
Observado;domestico;SBCR;2015;525
Observado;domestico;SBCR;2016;427
Observado;domestico;SBCR;2017;415
Observado;domestico;SBCR;2018;462
Observado;domestico;SBCR;2019;486
Observado;domestico;SBCR;2020;127
Observado;domestico;SBCR;2021;374
Observado;domestico;SBCR;2022;620
Observado;domestico;SBCR;2023;428
Observado;domestico;SBCR;2024;387
Observado;domestico;SNTS;2004;0
Observado;domestico;SNTS;2005;0
Observado;domestico;SNTS;2006;0
Observado;domestico;SNTS;2007;0
Observado;domestico;SNTS;2008;0
Observado;domestico;SNTS;2009;0
Observado;domestico;SNTS;2010;0
Observado;domestico;SNTS;2011;0
Observado;domestico;SNTS;2012;0
Observado;domestico;SNTS;2013;0
Observado;domestico;SNTS;2014;0
Observado;domestico;SNTS;2015;0
Observado;domestico;SNTS;2016;0
Observado;domestico;SNTS;2017;0
Observado;domestico;SNTS;2018;0
Observado;domestico;SNTS;2019;0
Observado;domestico;SNTS;2020;2
Observado;domestico;SNTS;2021;196
Observado;domestico;SNTS;2022;523
Observado;domestico;SNTS;2023;504
Observado;domestico;SNTS;2024;382
Observado;domestico;SBTB;2004;551
Observado;domestico;SBTB;2005;678
Observado;domestico;SBTB;2006;988
Observado;domestico;SBTB;2007;987
Observado;domestico;SBTB;2008;1035
Observado;domestico;SBTB;2009;1204
Observado;domestico;SBTB;2010;1180
Observado;domestico;SBTB;2011;1670
Observado;domestico;SBTB;2012;1222
Observado;domestico;SBTB;2013;858
Observado;domestico;SBTB;2014;632
Observado;domestico;SBTB;2015;437
Observado;domestico;SBTB;2016;418
Observado;domestico;SBTB;2017;616
Observado;domestico;SBTB;2018;622
Observado;domestico;SBTB;2019;566
Observado;domestico;SBTB;2020;340
Observado;domestico;SBTB;2021;185
Observado;domestico;SBTB;2022;355
Observado;domestico;SBTB;2023;464
Observado;domestico;SBTB;2024;282
Observado;domestico;SBTC;2004;648
Observado;domestico;SBTC;2005;615
Observado;domestico;SBTC;2006;632
Observado;domestico;SBTC;2007;475
Observado;domestico;SBTC;2008;143
Observado;domestico;SBTC;2009;153
Observado;domestico;SBTC;2010;361
Observado;domestico;SBTC;2011;415
Observado;domestico;SBTC;2012;202
Observado;domestico;SBTC;2013;223
Observado;domestico;SBTC;2014;248
Observado;domestico;SBTC;2015;262
Observado;domestico;SBTC;2016;331
Observado;domestico;SBTC;2017;254
Observado;domestico;SBTC;2018;152
Observado;domestico;SBTC;2019;189
Observado;domestico;SBTC;2020;69
Observado;domestico;SBTC;2021;311
Observado;domestico;SBTC;2022;417
Observado;domestico;SBTC;2023;414
Observado;domestico;SBTC;2024;388
Observado;domestico;SBJI;2004;28
Observado;domestico;SBJI;2005;1108
Observado;domestico;SBJI;2006;1443
Observado;domestico;SBJI;2007;1848
Observado;domestico;SBJI;2008;2326
Observado;domestico;SBJI;2009;2493
Observado;domestico;SBJI;2010;3212
Observado;domestico;SBJI;2011;3541
Observado;domestico;SBJI;2012;2615
Observado;domestico;SBJI;2013;1418
Observado;domestico;SBJI;2014;743
Observado;domestico;SBJI;2015;625
Observado;domestico;SBJI;2016;627
Observado;domestico;SBJI;2017;583
Observado;domestico;SBJI;2018;689
Observado;domestico;SBJI;2019;699
Observado;domestico;SBJI;2020;152
Observado;domestico;SBJI;2021;326
Observado;domestico;SBJI;2022;896
Observado;domestico;SBJI;2023;522
Observado;domestico;SBJI;2024;305
Observado;domestico;SBSJ;2004;1081
Observado;domestico;SBSJ;2005;1156
Observado;domestico;SBSJ;2006;1007
Observado;domestico;SBSJ;2007;1282
Observado;domestico;SBSJ;2008;1184
Observado;domestico;SBSJ;2009;706
Observado;domestico;SBSJ;2010;1079
Observado;domestico;SBSJ;2011;3846
Observado;domestico;SBSJ;2012;3613
Observado;domestico;SBSJ;2013;2687
Observado;domestico;SBSJ;2014;1282
Observado;domestico;SBSJ;2015;332
Observado;domestico;SBSJ;2016;272
Observado;domestico;SBSJ;2017;5
Observado;domestico;SBSJ;2018;161
Observado;domestico;SBSJ;2019;857
Observado;domestico;SBSJ;2020;163
Observado;domestico;SBSJ;2021;24
Observado;domestico;SBSJ;2022;8
Observado;domestico;SBSJ;2023;77
Observado;domestico;SBSJ;2024;398
Observado;domestico;SNLN;2004;0
Observado;domestico;SNLN;2005;0
Observado;domestico;SNLN;2006;0
Observado;domestico;SNLN;2007;0
Observado;domestico;SNLN;2008;0
Observado;domestico;SNLN;2009;0
Observado;domestico;SNLN;2010;0
Observado;domestico;SNLN;2011;0
Observado;domestico;SNLN;2012;0
Observado;domestico;SNLN;2013;0
Observado;domestico;SNLN;2014;0
Observado;domestico;SNLN;2015;0
Observado;domestico;SNLN;2016;0
Observado;domestico;SNLN;2017;0
Observado;domestico;SNLN;2018;0
Observado;domestico;SNLN;2019;0
Observado;domestico;SNLN;2020;0
Observado;domestico;SNLN;2021;0
Observado;domestico;SNLN;2022;0
Observado;domestico;SNLN;2023;0
Observado;domestico;SNLN;2024;491
Observado;domestico;SBMD;2004;1791
Observado;domestico;SBMD;2005;1779
Observado;domestico;SBMD;2006;2083
Observado;domestico;SBMD;2007;1088
Observado;domestico;SBMD;2008;1000
Observado;domestico;SBMD;2009;627
Observado;domestico;SBMD;2010;676
Observado;domestico;SBMD;2011;334
Observado;domestico;SBMD;2012;569
Observado;domestico;SBMD;2013;1048
Observado;domestico;SBMD;2014;626
Observado;domestico;SBMD;2015;198
Observado;domestico;SBMD;2016;0
Observado;domestico;SBMD;2017;0
Observado;domestico;SBMD;2018;0
Observado;domestico;SBMD;2019;242
Observado;domestico;SBMD;2020;400
Observado;domestico;SBMD;2021;607
Observado;domestico;SBMD;2022;602
Observado;domestico;SBMD;2023;458
Observado;domestico;SBMD;2024;313
Observado;domestico;SBUG;2004;0
Observado;domestico;SBUG;2005;0
Observado;domestico;SBUG;2006;4
Observado;domestico;SBUG;2007;201
Observado;domestico;SBUG;2008;446
Observado;domestico;SBUG;2009;459
Observado;domestico;SBUG;2010;472
Observado;domestico;SBUG;2011;475
Observado;domestico;SBUG;2012;448
Observado;domestico;SBUG;2013;148
Observado;domestico;SBUG;2014;0
Observado;domestico;SBUG;2015;108
Observado;domestico;SBUG;2016;582
Observado;domestico;SBUG;2017;398
Observado;domestico;SBUG;2018;414
Observado;domestico;SBUG;2019;388
Observado;domestico;SBUG;2020;90
Observado;domestico;SBUG;2021;372
Observado;domestico;SBUG;2022;713
Observado;domestico;SBUG;2023;891
Observado;domestico;SBUG;2024;517
Observado;domestico;SNHS;2004;0
Observado;domestico;SNHS;2005;0
Observado;domestico;SNHS;2006;0
Observado;domestico;SNHS;2007;0
Observado;domestico;SNHS;2008;0
Observado;domestico;SNHS;2009;0
Observado;domestico;SNHS;2010;0
Observado;domestico;SNHS;2011;0
Observado;domestico;SNHS;2012;0
Observado;domestico;SNHS;2013;0
Observado;domestico;SNHS;2014;0
Observado;domestico;SNHS;2015;0
Observado;domestico;SNHS;2016;0
Observado;domestico;SNHS;2017;0
Observado;domestico;SNHS;2018;2
Observado;domestico;SNHS;2019;0
Observado;domestico;SNHS;2020;127
Observado;domestico;SNHS;2021;874
Observado;domestico;SNHS;2022;578
Observado;domestico;SNHS;2023;300
Observado;domestico;SNHS;2024;378
Observado;domestico;SBSO;2004;0
Observado;domestico;SBSO;2005;0
Observado;domestico;SBSO;2006;0
Observado;domestico;SBSO;2007;0
Observado;domestico;SBSO;2008;0
Observado;domestico;SBSO;2009;0
Observado;domestico;SBSO;2010;0
Observado;domestico;SBSO;2011;0
Observado;domestico;SBSO;2012;0
Observado;domestico;SBSO;2013;0
Observado;domestico;SBSO;2014;0
Observado;domestico;SBSO;2015;0
Observado;domestico;SBSO;2016;326
Observado;domestico;SBSO;2017;770
Observado;domestico;SBSO;2018;522
Observado;domestico;SBSO;2019;401
Observado;domestico;SBSO;2020;292
Observado;domestico;SBSO;2021;227
Observado;domestico;SBSO;2022;525
Observado;domestico;SBSO;2023;496
Observado;domestico;SBSO;2024;558
Observado;domestico;SSRS;2004;0
Observado;domestico;SSRS;2005;0
Observado;domestico;SSRS;2006;0
Observado;domestico;SSRS;2007;0
Observado;domestico;SSRS;2008;0
Observado;domestico;SSRS;2009;0
Observado;domestico;SSRS;2010;0
Observado;domestico;SSRS;2011;0
Observado;domestico;SSRS;2012;0
Observado;domestico;SSRS;2013;0
Observado;domestico;SSRS;2014;0
Observado;domestico;SSRS;2015;0
Observado;domestico;SSRS;2016;0
Observado;domestico;SSRS;2017;0
Observado;domestico;SSRS;2018;0
Observado;domestico;SSRS;2019;0
Observado;domestico;SSRS;2020;0
Observado;domestico;SSRS;2021;0
Observado;domestico;SSRS;2022;341
Observado;domestico;SSRS;2023;632
Observado;domestico;SSRS;2024;420
Observado;domestico;SBVG;2004;0
Observado;domestico;SBVG;2005;0
Observado;domestico;SBVG;2006;384
Observado;domestico;SBVG;2007;833
Observado;domestico;SBVG;2008;0
Observado;domestico;SBVG;2009;0
Observado;domestico;SBVG;2010;185
Observado;domestico;SBVG;2011;1535
Observado;domestico;SBVG;2012;1627
Observado;domestico;SBVG;2013;425
Observado;domestico;SBVG;2014;131
Observado;domestico;SBVG;2015;5
Observado;domestico;SBVG;2016;264
Observado;domestico;SBVG;2017;204
Observado;domestico;SBVG;2018;412
Observado;domestico;SBVG;2019;329
Observado;domestico;SBVG;2020;52
Observado;domestico;SBVG;2021;1
Observado;domestico;SBVG;2022;15
Observado;domestico;SBVG;2023;285
Observado;domestico;SBVG;2024;413
Observado;domestico;SBIH;2004;2413
Observado;domestico;SBIH;2005;4129
Observado;domestico;SBIH;2006;3263
Observado;domestico;SBIH;2007;2068
Observado;domestico;SBIH;2008;1895
Observado;domestico;SBIH;2009;1634
Observado;domestico;SBIH;2010;1720
Observado;domestico;SBIH;2011;821
Observado;domestico;SBIH;2012;1664
Observado;domestico;SBIH;2013;814
Observado;domestico;SBIH;2014;1445
Observado;domestico;SBIH;2015;1100
Observado;domestico;SBIH;2016;1293
Observado;domestico;SBIH;2017;837
Observado;domestico;SBIH;2018;620
Observado;domestico;SBIH;2019;653
Observado;domestico;SBIH;2020;454
Observado;domestico;SBIH;2021;650
Observado;domestico;SBIH;2022;771
Observado;domestico;SBIH;2023;598
Observado;domestico;SBIH;2024;502
Observado;domestico;SSOU;2004;0
Observado;domestico;SSOU;2005;0
Observado;domestico;SSOU;2006;0
Observado;domestico;SSOU;2007;0
Observado;domestico;SSOU;2008;0
Observado;domestico;SSOU;2009;0
Observado;domestico;SSOU;2010;0
Observado;domestico;SSOU;2011;0
Observado;domestico;SSOU;2012;0
Observado;domestico;SSOU;2013;0
Observado;domestico;SSOU;2014;0
Observado;domestico;SSOU;2015;0
Observado;domestico;SSOU;2016;0
Observado;domestico;SSOU;2017;0
Observado;domestico;SSOU;2018;0
Observado;domestico;SSOU;2019;4
Observado;domestico;SSOU;2020;493
Observado;domestico;SSOU;2021;510
Observado;domestico;SSOU;2022;434
Observado;domestico;SSOU;2023;281
Observado;domestico;SSOU;2024;411
Observado;domestico;SBBW;2004;2
Observado;domestico;SBBW;2005;125
Observado;domestico;SBBW;2006;150
Observado;domestico;SBBW;2007;2
Observado;domestico;SBBW;2008;0
Observado;domestico;SBBW;2009;0
Observado;domestico;SBBW;2010;0
Observado;domestico;SBBW;2011;0
Observado;domestico;SBBW;2012;2
Observado;domestico;SBBW;2013;8
Observado;domestico;SBBW;2014;4
Observado;domestico;SBBW;2015;0
Observado;domestico;SBBW;2016;80
Observado;domestico;SBBW;2017;548
Observado;domestico;SBBW;2018;427
Observado;domestico;SBBW;2019;393
Observado;domestico;SBBW;2020;188
Observado;domestico;SBBW;2021;424
Observado;domestico;SBBW;2022;487
Observado;domestico;SBBW;2023;324
Observado;domestico;SBBW;2024;414
Observado;domestico;SBPP;2004;0
Observado;domestico;SBPP;2005;668
Observado;domestico;SBPP;2006;0
Observado;domestico;SBPP;2007;0
Observado;domestico;SBPP;2008;0
Observado;domestico;SBPP;2009;0
Observado;domestico;SBPP;2010;0
Observado;domestico;SBPP;2011;0
Observado;domestico;SBPP;2012;0
Observado;domestico;SBPP;2013;0
Observado;domestico;SBPP;2014;0
Observado;domestico;SBPP;2015;0
Observado;domestico;SBPP;2016;0
Observado;domestico;SBPP;2017;0
Observado;domestico;SBPP;2018;0
Observado;domestico;SBPP;2019;0
Observado;domestico;SBPP;2020;0
Observado;domestico;SBPP;2021;0
Observado;domestico;SBPP;2022;544
Observado;domestico;SBPP;2023;640
Observado;domestico;SBPP;2024;468
Observado;domestico;SBCZ;2004;829
Observado;domestico;SBCZ;2005;1036
Observado;domestico;SBCZ;2006;839
Observado;domestico;SBCZ;2007;865
Observado;domestico;SBCZ;2008;748
Observado;domestico;SBCZ;2009;728
Observado;domestico;SBCZ;2010;1325
Observado;domestico;SBCZ;2011;1598
Observado;domestico;SBCZ;2012;782
Observado;domestico;SBCZ;2013;726
Observado;domestico;SBCZ;2014;700
Observado;domestico;SBCZ;2015;707
Observado;domestico;SBCZ;2016;710
Observado;domestico;SBCZ;2017;937
Observado;domestico;SBCZ;2018;800
Observado;domestico;SBCZ;2019;710
Observado;domestico;SBCZ;2020;266
Observado;domestico;SBCZ;2021;464
Observado;domestico;SBCZ;2022;374
Observado;domestico;SBCZ;2023;368
Observado;domestico;SBCZ;2024;404
Observado;domestico;SBPO;2004;0
Observado;domestico;SBPO;2005;0
Observado;domestico;SBPO;2006;0
Observado;domestico;SBPO;2007;0
Observado;domestico;SBPO;2008;0
Observado;domestico;SBPO;2009;0
Observado;domestico;SBPO;2010;0
Observado;domestico;SBPO;2011;0
Observado;domestico;SBPO;2012;0
Observado;domestico;SBPO;2013;0
Observado;domestico;SBPO;2014;0
Observado;domestico;SBPO;2015;0
Observado;domestico;SBPO;2016;0
Observado;domestico;SBPO;2017;0
Observado;domestico;SBPO;2018;0
Observado;domestico;SBPO;2019;265
Observado;domestico;SBPO;2020;126
Observado;domestico;SBPO;2021;48
Observado;domestico;SBPO;2022;431
Observado;domestico;SBPO;2023;528
Observado;domestico;SBPO;2024;589
Observado;domestico;SWPI;2004;2079
Observado;domestico;SWPI;2005;2686
Observado;domestico;SWPI;2006;2832
Observado;domestico;SWPI;2007;2904
Observado;domestico;SWPI;2008;2467
Observado;domestico;SWPI;2009;2798
Observado;domestico;SWPI;2010;2420
Observado;domestico;SWPI;2011;1736
Observado;domestico;SWPI;2012;948
Observado;domestico;SWPI;2013;1507
Observado;domestico;SWPI;2014;2247
Observado;domestico;SWPI;2015;2355
Observado;domestico;SWPI;2016;1477
Observado;domestico;SWPI;2017;548
Observado;domestico;SWPI;2018;1023
Observado;domestico;SWPI;2019;1382
Observado;domestico;SWPI;2020;839
Observado;domestico;SWPI;2021;997
Observado;domestico;SWPI;2022;1121
Observado;domestico;SWPI;2023;643
Observado;domestico;SWPI;2024;620
Observado;domestico;SNVS;2004;602
Observado;domestico;SNVS;2005;618
Observado;domestico;SNVS;2006;506
Observado;domestico;SNVS;2007;408
Observado;domestico;SNVS;2008;181
Observado;domestico;SNVS;2009;2
Observado;domestico;SNVS;2010;0
Observado;domestico;SNVS;2011;0
Observado;domestico;SNVS;2012;0
Observado;domestico;SNVS;2013;0
Observado;domestico;SNVS;2014;0
Observado;domestico;SNVS;2015;0
Observado;domestico;SNVS;2016;0
Observado;domestico;SNVS;2017;0
Observado;domestico;SNVS;2018;0
Observado;domestico;SNVS;2019;240
Observado;domestico;SNVS;2020;526
Observado;domestico;SNVS;2021;711
Observado;domestico;SNVS;2022;691
Observado;domestico;SNVS;2023;615
Observado;domestico;SNVS;2024;484
Observado;domestico;SBAT;2004;485
Observado;domestico;SBAT;2005;681
Observado;domestico;SBAT;2006;788
Observado;domestico;SBAT;2007;853
Observado;domestico;SBAT;2008;1327
Observado;domestico;SBAT;2009;960
Observado;domestico;SBAT;2010;1323
Observado;domestico;SBAT;2011;1968
Observado;domestico;SBAT;2012;1731
Observado;domestico;SBAT;2013;1023
Observado;domestico;SBAT;2014;685
Observado;domestico;SBAT;2015;954
Observado;domestico;SBAT;2016;839
Observado;domestico;SBAT;2017;715
Observado;domestico;SBAT;2018;716
Observado;domestico;SBAT;2019;709
Observado;domestico;SBAT;2020;447
Observado;domestico;SBAT;2021;535
Observado;domestico;SBAT;2022;622
Observado;domestico;SBAT;2023;565
Observado;domestico;SBAT;2024;498
Observado;domestico;SBMY;2004;278
Observado;domestico;SBMY;2005;318
Observado;domestico;SBMY;2006;340
Observado;domestico;SBMY;2007;322
Observado;domestico;SBMY;2008;296
Observado;domestico;SBMY;2009;306
Observado;domestico;SBMY;2010;67
Observado;domestico;SBMY;2011;0
Observado;domestico;SBMY;2012;7
Observado;domestico;SBMY;2013;4
Observado;domestico;SBMY;2014;10
Observado;domestico;SBMY;2015;132
Observado;domestico;SBMY;2016;0
Observado;domestico;SBMY;2017;0
Observado;domestico;SBMY;2018;0
Observado;domestico;SBMY;2019;0
Observado;domestico;SBMY;2020;0
Observado;domestico;SBMY;2021;2
Observado;domestico;SBMY;2022;14
Observado;domestico;SBMY;2023;274
Observado;domestico;SBMY;2024;409
Observado;domestico;SBDB;2004;117
Observado;domestico;SBDB;2005;96
Observado;domestico;SBDB;2006;140
Observado;domestico;SBDB;2007;62
Observado;domestico;SBDB;2008;0
Observado;domestico;SBDB;2009;136
Observado;domestico;SBDB;2010;250
Observado;domestico;SBDB;2011;304
Observado;domestico;SBDB;2012;302
Observado;domestico;SBDB;2013;283
Observado;domestico;SBDB;2014;286
Observado;domestico;SBDB;2015;323
Observado;domestico;SBDB;2016;334
Observado;domestico;SBDB;2017;309
Observado;domestico;SBDB;2018;366
Observado;domestico;SBDB;2019;410
Observado;domestico;SBDB;2020;124
Observado;domestico;SBDB;2021;370
Observado;domestico;SBDB;2022;835
Observado;domestico;SBDB;2023;650
Observado;domestico;SBDB;2024;713
Observado;domestico;SNCP;2004;0
